order_id,order_date,region,segment,category,product,customer_id,quantity,unit_price,discount,revenue,cost,profit
ORD-101512,2025-08-27,West,Consumer,Furniture,Cabinet,C1100,4,153.95,0.05,585.01,418.92,166.09
ORD-101397,2025-08-27,Northeast,Consumer,Office Supplies,Labels,C1249,6,32.31,0.05,184.17,146.99,37.18
ORD-100899,2025-08-27,Midwest,Corporate,Technology,Laptop,C1073,7,291.7,0.25,1531.42,741.6,789.82
ORD-100599,2025-08-27,Northeast,Consumer,Office Supplies,Pens,C1228,1,30.29,0.0,30.29,14.64,15.65
ORD-100726,2025-08-27,Midwest,Corporate,Furniture,Bookcase,C1061,3,168.36,0.15,429.32,266.84,162.48
ORD-100864,2025-08-27,South,Consumer,Furniture,Desk,C1056,3,248.04,0.25,558.09,384.12,173.97
ORD-100821,2025-08-28,West,Corporate,Technology,Laptop,C1012,7,508.73,0.0,3561.11,2523.18,1037.93
ORD-100231,2025-08-28,South,Consumer,Furniture,Chair,C1034,2,168.31,0.0,336.62,237.23,99.39
ORD-100706,2025-08-28,West,Home Office,Technology,Laptop,C1032,3,373.76,0.0,1121.28,607.33,513.95
ORD-101570,2025-08-29,South,Corporate,Furniture,Bookcase,C1027,4,119.89,0.05,455.58,352.49,103.09
ORD-101558,2025-08-29,Northeast,Consumer,Office Supplies,Storage,C1075,5,41.61,0.0,208.05,117.35,90.7
ORD-100141,2025-08-29,Northeast,Consumer,Technology,Monitor,C1056,1,249.0,0.05,236.55,155.73,80.82
ORD-100522,2025-08-30,Midwest,Consumer,Furniture,Table,C1095,1,85.58,0.05,81.3,54.39,26.91
ORD-100641,2025-08-30,South,Consumer,Technology,Printer,C1111,7,376.97,0.1,2374.91,1685.05,689.86
ORD-100717,2025-08-30,Midwest,Corporate,Furniture,Desk,C1158,4,80.42,0.1,289.51,204.43,85.08
ORD-100051,2025-08-30,Northeast,Consumer,Office Supplies,Labels,C1200,2,38.5,0.0,77.0,37.21,39.79
ORD-101695,2025-08-30,West,Corporate,Technology,Laptop,C1127,6,354.6,0.0,2127.6,1158.51,969.09
ORD-101115,2025-08-31,South,Consumer,Technology,Monitor,C1261,1,367.65,0.0,367.65,204.23,163.42
ORD-101552,2025-08-31,Northeast,Corporate,Furniture,Chair,C1069,4,324.32,0.05,1232.42,816.04,416.38
ORD-100958,2025-08-31,Midwest,Consumer,Technology,Headset,C1048,1,488.44,0.2,390.75,245.41,145.34
ORD-100155,2025-08-31,West,Consumer,Office Supplies,Paper,C1111,5,72.65,0.1,326.92,185.73,141.19
ORD-101176,2025-09-01,South,Home Office,Office Supplies,Paper,C1027,4,47.85,0.05,181.83,86.19,95.64
ORD-101400,2025-09-01,South,Home Office,Furniture,Chair,C1055,7,241.72,0.1,1522.84,972.69,550.15
ORD-100039,2025-09-01,South,Corporate,Office Supplies,Storage,C1187,4,21.09,0.05,80.14,37.94,42.2
ORD-101507,2025-09-02,Northeast,Consumer,Office Supplies,Binders,C1042,2,44.24,0.0,88.48,40.09,48.39
ORD-101325,2025-09-03,Northeast,Home Office,Office Supplies,Storage,C1271,2,51.01,0.05,96.92,49.15,47.77
ORD-100370,2025-09-03,West,Home Office,Furniture,Table,C1030,2,160.9,0.1,289.62,168.84,120.78
ORD-100485,2025-09-03,West,Consumer,Furniture,Desk,C1187,5,297.22,0.1,1337.49,883.0,454.49
ORD-101391,2025-09-03,South,Consumer,Technology,Monitor,C1265,1,418.49,0.1,376.64,245.16,131.48
ORD-100500,2025-09-04,South,Home Office,Technology,Laptop,C1118,4,368.32,0.05,1399.62,947.61,452.01
ORD-100461,2025-09-04,South,Consumer,Technology,Monitor,C1208,7,445.63,0.05,2963.44,1229.93,1733.51
ORD-100374,2025-09-04,Midwest,Home Office,Office Supplies,Paper,C1190,2,32.54,0.05,61.83,29.14,32.69
ORD-101497,2025-09-04,South,Consumer,Furniture,Cabinet,C1088,5,202.24,0.1,910.08,612.02,298.06
ORD-101253,2025-09-04,South,Corporate,Technology,Monitor,C1242,6,340.26,0.15,1735.33,1154.11,581.22
ORD-100802,2025-09-04,South,Consumer,Technology,Printer,C1055,4,335.81,0.05,1276.08,785.24,490.84
ORD-100220,2025-09-04,South,Consumer,Technology,Keyboard,C1151,2,264.18,0.2,422.69,253.11,169.58
ORD-100957,2025-09-04,South,Consumer,Furniture,Bookcase,C1292,5,279.24,0.05,1326.39,949.79,376.6
ORD-100823,2025-09-06,Northeast,Corporate,Office Supplies,Paper,C1005,1,42.59,0.05,40.46,23.92,16.54
ORD-100860,2025-09-06,South,Consumer,Office Supplies,Pens,C1041,4,55.56,0.0,222.24,158.39,63.85
ORD-101655,2025-09-06,South,Consumer,Technology,Headset,C1046,4,213.09,0.2,681.89,381.67,300.22
ORD-100798,2025-09-06,Northeast,Corporate,Office Supplies,Storage,C1050,4,27.59,0.25,82.77,51.75,31.02
ORD-100538,2025-09-06,Northeast,Consumer,Furniture,Desk,C1053,3,265.38,0.0,796.14,493.39,302.75
ORD-101258,2025-09-06,West,Home Office,Technology,Keyboard,C1230,6,264.51,0.2,1269.65,778.54,491.11
ORD-100491,2025-09-07,South,Consumer,Furniture,Bookcase,C1145,1,318.34,0.2,254.67,154.64,100.03
ORD-100483,2025-09-07,Northeast,Corporate,Technology,Laptop,C1097,4,418.27,0.0,1673.08,1061.69,611.39
ORD-101458,2025-09-07,Northeast,Home Office,Furniture,Desk,C1018,6,243.17,0.0,1459.02,1055.41,403.61
ORD-101395,2025-09-07,Midwest,Corporate,Office Supplies,Pens,C1062,2,43.47,0.25,65.2,25.49,39.71
ORD-100767,2025-09-07,Northeast,Home Office,Furniture,Desk,C1246,7,142.68,0.0,998.76,617.66,381.1
ORD-100776,2025-09-08,Midwest,Corporate,Technology,Laptop,C1108,1,442.86,0.0,442.86,305.52,137.34
ORD-101712,2025-09-08,Northeast,Consumer,Office Supplies,Binders,C1002,1,47.01,0.15,39.96,23.69,16.27
ORD-101496,2025-09-08,West,Home Office,Furniture,Chair,C1245,6,293.1,0.0,1758.6,1090.72,667.88
ORD-100718,2025-09-08,South,Consumer,Furniture,Bookcase,C1183,3,215.07,0.15,548.43,493.59,54.84
ORD-101605,2025-09-08,West,Consumer,Office Supplies,Storage,C1131,1,33.48,0.05,31.81,15.21,16.6
ORD-101186,2025-09-08,Northeast,Corporate,Furniture,Bookcase,C1186,4,205.0,0.0,820.0,596.33,223.67
ORD-100628,2025-09-09,Northeast,Corporate,Office Supplies,Labels,C1065,6,51.51,0.0,309.06,227.18,81.88
ORD-100788,2025-09-09,South,Corporate,Office Supplies,Paper,C1213,4,23.45,0.0,93.8,43.23,50.57
ORD-100078,2025-09-09,South,Corporate,Office Supplies,Paper,C1182,5,57.15,0.05,271.46,138.63,132.83
ORD-100088,2025-09-09,South,Consumer,Furniture,Bookcase,C1262,2,90.03,0.05,171.06,110.99,60.07
ORD-100666,2025-09-09,West,Consumer,Technology,Headset,C1291,4,407.66,0.0,1630.64,1209.9,420.74
ORD-100258,2025-09-09,South,Consumer,Technology,Monitor,C1072,4,461.07,0.1,1659.85,1034.95,624.9
ORD-100241,2025-09-09,West,Corporate,Office Supplies,Pens,C1053,6,41.73,0.1,225.34,143.56,81.78
ORD-100026,2025-09-10,Northeast,Corporate,Technology,Keyboard,C1264,4,445.47,0.0,1781.88,1168.65,613.23
ORD-100709,2025-09-10,West,Corporate,Office Supplies,Paper,C1190,2,54.53,0.1,98.15,56.48,41.67
ORD-100878,2025-09-10,South,Corporate,Office Supplies,Binders,C1204,7,72.82,0.0,509.74,301.99,207.75
ORD-100521,2025-09-10,Northeast,Home Office,Technology,Laptop,C1172,4,540.04,0.0,2160.16,1406.5,753.66
ORD-100347,2025-09-10,West,Consumer,Furniture,Cabinet,C1239,6,281.42,0.0,1688.52,1450.86,237.66
ORD-100603,2025-09-10,South,Corporate,Technology,Printer,C1030,3,174.35,0.0,523.05,305.76,217.29
ORD-101086,2025-09-11,Northeast,Consumer,Furniture,Bookcase,C1021,1,166.91,0.0,166.91,105.06,61.85
ORD-100265,2025-09-11,South,Home Office,Office Supplies,Labels,C1115,6,41.76,0.05,238.03,133.71,104.32
ORD-100285,2025-09-11,Northeast,Consumer,Office Supplies,Pens,C1263,5,34.27,0.15,145.65,93.26,52.39
ORD-100479,2025-09-11,Midwest,Consumer,Furniture,Chair,C1132,3,225.63,0.0,676.89,560.6,116.29
ORD-101123,2025-09-11,South,Consumer,Furniture,Table,C1256,4,48.02,0.05,182.48,120.18,62.3
ORD-100779,2025-09-12,South,Corporate,Furniture,Table,C1057,2,94.29,0.0,188.58,141.06,47.52
ORD-100225,2025-09-12,Midwest,Home Office,Technology,Headset,C1175,5,495.36,0.15,2105.28,1630.94,474.34
ORD-100130,2025-09-12,Midwest,Consumer,Furniture,Chair,C1129,3,212.45,0.0,637.35,484.01,153.34
ORD-101255,2025-09-12,West,Corporate,Office Supplies,Pens,C1299,7,51.21,0.0,358.47,125.46,233.01
ORD-100349,2025-09-13,Midwest,Consumer,Technology,Monitor,C1155,3,293.74,0.0,881.22,577.01,304.21
ORD-100711,2025-09-13,Northeast,Consumer,Technology,Printer,C1284,5,394.21,0.15,1675.39,987.78,687.61
ORD-101299,2025-09-13,West,Consumer,Technology,Keyboard,C1225,6,216.11,0.0,1296.66,760.6,536.06
ORD-100494,2025-09-14,South,Consumer,Office Supplies,Binders,C1048,6,52.55,0.05,299.53,178.66,120.87
ORD-101228,2025-09-14,West,Consumer,Office Supplies,Pens,C1158,7,24.98,0.0,174.86,98.65,76.21
ORD-101214,2025-09-14,Northeast,Consumer,Technology,Headset,C1101,1,396.31,0.0,396.31,261.07,135.24
ORD-101746,2025-09-14,South,Home Office,Office Supplies,Binders,C1205,3,36.43,0.0,109.29,52.23,57.06
ORD-100874,2025-09-14,South,Consumer,Office Supplies,Storage,C1119,2,22.82,0.05,43.36,27.82,15.54
ORD-101157,2025-09-14,Northeast,Consumer,Office Supplies,Storage,C1099,4,32.61,0.0,130.44,64.93,65.51
ORD-100127,2025-09-14,South,Home Office,Technology,Printer,C1018,3,401.33,0.15,1023.39,744.33,279.06
ORD-100501,2025-09-15,South,Consumer,Furniture,Chair,C1163,7,283.42,0.05,1884.74,1005.65,879.09
ORD-101664,2025-09-15,South,Home Office,Technology,Headset,C1251,2,267.16,0.0,534.32,419.81,114.51
ORD-100018,2025-09-15,South,Consumer,Office Supplies,Binders,C1061,6,38.51,0.1,207.95,97.02,110.93
ORD-100239,2025-09-16,Midwest,Consumer,Office Supplies,Binders,C1273,2,55.27,0.0,110.54,66.61,43.93
ORD-100179,2025-09-16,West,Home Office,Technology,Laptop,C1216,5,202.67,0.2,810.68,438.74,371.94
ORD-100770,2025-09-16,Northeast,Corporate,Technology,Keyboard,C1268,7,31.34,0.0,219.38,139.44,79.94
ORD-100679,2025-09-16,South,Consumer,Technology,Headset,C1199,7,377.9,0.2,2116.24,1351.91,764.33
ORD-100746,2025-09-16,South,Corporate,Office Supplies,Paper,C1211,5,51.94,0.05,246.71,167.57,79.14
ORD-101000,2025-09-16,South,Home Office,Furniture,Chair,C1135,4,200.39,0.05,761.48,485.32,276.16
ORD-101559,2025-09-16,South,Corporate,Technology,Headset,C1062,3,512.42,0.0,1537.26,731.22,806.04
ORD-100759,2025-09-17,Northeast,Home Office,Furniture,Chair,C1190,6,199.5,0.0,1197.0,775.22,421.78
ORD-100066,2025-09-17,Midwest,Corporate,Furniture,Cabinet,C1211,1,22.92,0.0,22.92,16.7,6.22
ORD-101545,2025-09-17,Midwest,Consumer,Technology,Monitor,C1130,6,286.86,0.1,1549.04,827.82,721.22
ORD-101106,2025-09-18,Northeast,Home Office,Office Supplies,Paper,C1096,3,46.4,0.0,139.2,68.12,71.08
ORD-101562,2025-09-18,Midwest,Consumer,Office Supplies,Labels,C1073,2,46.58,0.05,88.5,54.08,34.42
ORD-101600,2025-09-18,South,Corporate,Office Supplies,Binders,C1097,6,54.91,0.0,329.46,165.18,164.28
ORD-101297,2025-09-18,Northeast,Consumer,Furniture,Chair,C1040,4,139.79,0.05,531.2,328.84,202.36
ORD-101004,2025-09-18,Midwest,Corporate,Office Supplies,Labels,C1054,5,74.73,0.05,354.97,124.27,230.7
ORD-100106,2025-09-18,West,Consumer,Furniture,Cabinet,C1264,2,184.83,0.0,369.66,205.91,163.75
ORD-100815,2025-09-19,South,Home Office,Technology,Laptop,C1252,4,298.23,0.0,1192.92,539.12,653.8
ORD-101744,2025-09-19,South,Consumer,Technology,Laptop,C1290,5,208.89,0.05,992.23,706.94,285.29
ORD-101560,2025-09-19,Northeast,Consumer,Furniture,Bookcase,C1099,1,223.62,0.0,223.62,136.19,87.43
ORD-101629,2025-09-19,South,Consumer,Technology,Monitor,C1216,3,143.01,0.0,429.03,249.55,179.48
ORD-100418,2025-09-19,South,Consumer,Technology,Keyboard,C1185,6,408.24,0.05,2326.97,1298.3,1028.67
ORD-101279,2025-09-20,South,Corporate,Furniture,Cabinet,C1010,4,211.45,0.1,761.22,497.37,263.85
ORD-100257,2025-09-20,South,Corporate,Furniture,Desk,C1196,6,222.94,0.2,1070.11,692.84,377.27
ORD-100527,2025-09-21,Midwest,Consumer,Technology,Keyboard,C1144,4,259.27,0.0,1037.08,657.19,379.89
ORD-100314,2025-09-21,South,Consumer,Office Supplies,Labels,C1187,3,30.88,0.0,92.64,44.93,47.71
ORD-100411,2025-09-21,South,Consumer,Office Supplies,Binders,C1124,2,40.29,0.0,80.58,42.61,37.97
ORD-101438,2025-09-21,Northeast,Consumer,Furniture,Bookcase,C1151,7,261.16,0.0,1828.12,1335.85,492.27
ORD-101265,2025-09-21,Midwest,Consumer,Technology,Headset,C1019,4,364.83,0.1,1313.39,816.7,496.69
ORD-101238,2025-09-21,South,Corporate,Technology,Headset,C1084,1,516.93,0.0,516.93,324.95,191.98
ORD-100929,2025-09-21,South,Corporate,Office Supplies,Storage,C1159,2,37.29,0.0,74.58,47.54,27.04
ORD-100385,2025-09-21,Northeast,Home Office,Office Supplies,Storage,C1096,4,62.93,0.0,251.72,147.96,103.76
ORD-100057,2025-09-21,Northeast,Corporate,Furniture,Chair,C1063,6,223.93,0.05,1276.4,773.43,502.97
ORD-100571,2025-09-22,South,Consumer,Furniture,Cabinet,C1022,3,257.96,0.0,773.88,546.72,227.16
ORD-100052,2025-09-22,Northeast,Consumer,Office Supplies,Storage,C1275,6,37.63,0.1,203.2,95.96,107.24
ORD-101016,2025-09-22,Northeast,Consumer,Furniture,Desk,C1127,3,54.51,0.0,163.53,92.52,71.01
ORD-101513,2025-09-23,West,Corporate,Technology,Monitor,C1161,2,325.93,0.1,586.67,370.41,216.26
ORD-101453,2025-09-23,West,Home Office,Furniture,Table,C1014,7,224.75,0.05,1494.59,1080.6,413.99
ORD-101243,2025-09-23,South,Consumer,Office Supplies,Paper,C1058,2,45.63,0.1,82.13,47.08,35.05
ORD-101156,2025-09-24,West,Corporate,Technology,Keyboard,C1270,1,626.77,0.05,595.43,300.95,294.48
ORD-101035,2025-09-24,West,Consumer,Technology,Monitor,C1029,7,296.45,0.0,2075.15,1336.03,739.12
ORD-101377,2025-09-24,West,Consumer,Technology,Monitor,C1075,3,381.45,0.15,972.7,592.01,380.69
ORD-100728,2025-09-24,Northeast,Consumer,Office Supplies,Paper,C1143,5,40.3,0.0,201.5,115.84,85.66
ORD-100253,2025-09-24,South,Corporate,Technology,Monitor,C1151,3,293.65,0.0,880.95,628.6,252.35
ORD-101587,2025-09-24,Northeast,Home Office,Furniture,Chair,C1228,1,314.63,0.0,314.63,240.3,74.33
ORD-101446,2025-09-25,South,Consumer,Office Supplies,Labels,C1104,5,46.77,0.15,198.77,127.98,70.79
ORD-100198,2025-09-25,South,Corporate,Technology,Laptop,C1273,6,305.06,0.15,1555.81,1151.2,404.61
ORD-100510,2025-09-25,West,Consumer,Technology,Laptop,C1292,2,418.9,0.25,628.35,495.28,133.07
ORD-100772,2025-09-25,Midwest,Consumer,Office Supplies,Paper,C1298,5,43.59,0.0,217.95,137.05,80.9
ORD-100552,2025-09-25,Northeast,Consumer,Technology,Laptop,C1067,7,120.02,0.0,840.14,571.33,268.81
ORD-100113,2025-09-25,West,Consumer,Office Supplies,Paper,C1233,5,65.03,0.05,308.89,172.52,136.37
ORD-101359,2025-09-25,South,Consumer,Office Supplies,Labels,C1037,7,36.13,0.1,227.62,131.49,96.13
ORD-101580,2025-09-26,South,Consumer,Furniture,Bookcase,C1135,7,285.91,0.0,2001.37,1500.97,500.4
ORD-100426,2025-09-26,Northeast,Consumer,Technology,Headset,C1249,4,306.21,0.05,1163.6,720.36,443.24
ORD-101498,2025-09-26,Northeast,Consumer,Technology,Keyboard,C1202,7,164.11,0.05,1091.33,419.75,671.58
ORD-101640,2025-09-26,South,Corporate,Office Supplies,Storage,C1048,2,34.05,0.1,61.29,39.92,21.37
ORD-101706,2025-09-27,Northeast,Corporate,Office Supplies,Paper,C1239,2,55.27,0.15,93.96,59.96,34.0
ORD-100073,2025-09-27,West,Corporate,Office Supplies,Binders,C1021,1,20.39,0.15,17.33,11.04,6.29
ORD-101459,2025-09-27,Northeast,Corporate,Furniture,Bookcase,C1195,3,230.4,0.0,691.2,439.54,251.66
ORD-101038,2025-09-27,Midwest,Consumer,Office Supplies,Paper,C1045,4,37.52,0.0,150.08,79.68,70.4
ORD-101756,2025-09-28,South,Consumer,Technology,Laptop,C1235,4,523.17,0.0,2092.68,1411.53,681.15
ORD-100002,2025-09-28,West,Corporate,Technology,Headset,C1118,4,390.36,0.0,1561.44,1098.18,463.26
ORD-100408,2025-09-28,South,Corporate,Technology,Laptop,C1178,7,179.79,0.15,1069.75,572.17,497.58
ORD-100076,2025-09-28,South,Consumer,Office Supplies,Binders,C1231,7,36.96,0.0,258.72,137.74,120.98
ORD-100033,2025-09-28,Northeast,Home Office,Technology,Laptop,C1216,2,233.4,0.0,466.8,262.72,204.08
ORD-101726,2025-09-28,West,Consumer,Technology,Printer,C1013,7,170.0,0.1,1071.0,633.86,437.14
ORD-100455,2025-09-29,Midwest,Consumer,Technology,Printer,C1011,5,254.54,0.0,1272.7,819.14,453.56
ORD-100684,2025-09-29,Midwest,Corporate,Furniture,Desk,C1040,5,221.24,0.0,1106.2,722.78,383.42
ORD-101510,2025-09-29,Northeast,Corporate,Office Supplies,Pens,C1278,5,57.21,0.15,243.14,110.18,132.96
ORD-100560,2025-09-30,South,Corporate,Office Supplies,Pens,C1252,6,18.83,0.0,112.98,60.8,52.18
ORD-100367,2025-09-30,South,Consumer,Office Supplies,Storage,C1261,5,32.92,0.15,139.91,69.63,70.28
ORD-100811,2025-09-30,Northeast,Consumer,Technology,Laptop,C1193,5,169.2,0.2,676.8,459.71,217.09
ORD-100909,2025-09-30,Midwest,Consumer,Office Supplies,Pens,C1050,6,63.96,0.25,287.82,137.03,150.79
ORD-101471,2025-09-30,South,Consumer,Technology,Keyboard,C1004,5,230.52,0.1,1037.34,595.78,441.56
ORD-101779,2025-09-30,South,Corporate,Office Supplies,Paper,C1033,5,33.85,0.0,169.25,95.95,73.3
ORD-101015,2025-09-30,Northeast,Consumer,Furniture,Table,C1052,2,164.9,0.05,313.31,244.4,68.91
ORD-101795,2025-10-01,Midwest,Consumer,Office Supplies,Labels,C1155,4,44.28,0.0,177.12,83.14,93.98
ORD-101500,2025-10-01,Midwest,Home Office,Office Supplies,Binders,C1267,4,36.44,0.0,145.76,83.79,61.97
ORD-100900,2025-10-01,South,Consumer,Office Supplies,Pens,C1273,2,36.56,0.1,65.81,41.48,24.33
ORD-100047,2025-10-01,South,Corporate,Technology,Headset,C1085,2,504.58,0.2,807.33,470.84,336.49
ORD-101755,2025-10-01,Northeast,Corporate,Office Supplies,Pens,C1054,1,53.89,0.15,45.81,28.82,16.99
ORD-100629,2025-10-02,South,Home Office,Furniture,Bookcase,C1031,6,72.64,0.05,414.05,255.06,158.99
ORD-100434,2025-10-02,South,Consumer,Office Supplies,Binders,C1297,5,17.45,0.0,87.25,52.54,34.71
ORD-100984,2025-10-02,West,Corporate,Office Supplies,Binders,C1214,4,24.4,0.0,97.6,47.67,49.93
ORD-101424,2025-10-02,South,Corporate,Technology,Headset,C1170,4,251.38,0.0,1005.52,684.07,321.45
ORD-100300,2025-10-04,South,Corporate,Office Supplies,Paper,C1156,4,43.97,0.0,175.88,95.74,80.14
ORD-100318,2025-10-04,South,Corporate,Furniture,Cabinet,C1125,4,145.4,0.0,581.6,331.78,249.82
ORD-100841,2025-10-04,Northeast,Consumer,Technology,Monitor,C1263,1,293.09,0.05,278.44,109.27,169.17
ORD-100022,2025-10-04,Northeast,Home Office,Technology,Keyboard,C1088,3,350.68,0.05,999.44,553.58,445.86
ORD-100944,2025-10-04,West,Consumer,Technology,Keyboard,C1223,4,495.4,0.25,1486.2,891.42,594.78
ORD-101794,2025-10-04,Midwest,Consumer,Office Supplies,Binders,C1240,7,50.44,0.0,353.08,179.05,174.03
ORD-100537,2025-10-04,Midwest,Corporate,Office Supplies,Storage,C1297,3,38.74,0.1,104.6,49.3,55.3
ORD-100459,2025-10-05,West,Home Office,Furniture,Bookcase,C1135,6,274.83,0.1,1484.08,1086.75,397.33
ORD-101326,2025-10-05,West,Home Office,Technology,Printer,C1034,6,484.47,0.0,2906.82,1756.1,1150.72
ORD-101692,2025-10-05,South,Home Office,Technology,Monitor,C1095,2,248.4,0.1,447.12,304.28,142.84
ORD-100555,2025-10-06,Midwest,Consumer,Furniture,Cabinet,C1219,2,274.91,0.1,494.84,275.77,219.07
ORD-100441,2025-10-06,Northeast,Consumer,Technology,Headset,C1166,7,215.21,0.05,1431.15,852.05,579.1
ORD-100338,2025-10-07,West,Home Office,Furniture,Cabinet,C1029,1,116.81,0.2,93.45,54.74,38.71
ORD-100227,2025-10-07,Midwest,Corporate,Office Supplies,Paper,C1066,4,27.91,0.1,100.48,35.67,64.81
ORD-100086,2025-10-07,West,Corporate,Office Supplies,Binders,C1043,1,101.0,0.0,101.0,48.46,52.54
ORD-100498,2025-10-07,South,Corporate,Furniture,Chair,C1049,1,253.39,0.1,228.05,148.86,79.19
ORD-101753,2025-10-07,Midwest,Consumer,Furniture,Desk,C1102,7,200.39,0.1,1262.46,853.53,408.93
ORD-101306,2025-10-07,Midwest,Consumer,Furniture,Desk,C1085,5,148.53,0.1,668.38,363.36,305.02
ORD-100360,2025-10-07,South,Corporate,Furniture,Desk,C1095,2,161.39,0.15,274.36,197.16,77.2
ORD-101322,2025-10-08,West,Corporate,Office Supplies,Labels,C1154,5,24.74,0.05,117.51,58.31,59.2
ORD-100353,2025-10-08,Midwest,Corporate,Technology,Monitor,C1086,5,276.8,0.15,1176.4,777.04,399.36
ORD-100831,2025-10-08,West,Consumer,Technology,Monitor,C1179,3,367.24,0.05,1046.63,538.23,508.4
ORD-101752,2025-10-08,South,Consumer,Furniture,Bookcase,C1142,2,120.75,0.0,241.5,153.2,88.3
ORD-100730,2025-10-09,South,Corporate,Office Supplies,Labels,C1299,5,45.86,0.0,229.3,148.46,80.84
ORD-101117,2025-10-09,South,Consumer,Furniture,Table,C1149,2,123.9,0.0,247.8,178.85,68.95
ORD-101456,2025-10-09,South,Consumer,Technology,Monitor,C1033,1,200.23,0.1,180.21,127.41,52.8
ORD-100936,2025-10-09,West,Consumer,Technology,Headset,C1029,1,226.26,0.0,226.26,115.8,110.46
ORD-100859,2025-10-09,West,Corporate,Technology,Laptop,C1295,1,321.98,0.1,289.78,140.34,149.44
ORD-101374,2025-10-09,Midwest,Consumer,Office Supplies,Storage,C1184,3,48.95,0.15,124.82,70.9,53.92
ORD-100175,2025-10-10,West,Corporate,Furniture,Bookcase,C1048,7,250.35,0.05,1664.83,1368.8,296.03
ORD-100735,2025-10-10,Northeast,Consumer,Technology,Keyboard,C1029,5,324.19,0.05,1539.9,835.66,704.24
ORD-100315,2025-10-10,West,Consumer,Office Supplies,Pens,C1163,7,33.81,0.0,236.67,109.75,126.92
ORD-101119,2025-10-10,Midwest,Corporate,Office Supplies,Paper,C1099,4,68.77,0.25,206.31,155.44,50.87
ORD-100610,2025-10-10,Midwest,Consumer,Technology,Keyboard,C1234,4,372.73,0.0,1490.92,1026.92,464.0
ORD-100132,2025-10-10,Northeast,Consumer,Furniture,Cabinet,C1001,2,242.02,0.05,459.84,359.58,100.26
ORD-100572,2025-10-11,South,Home Office,Technology,Printer,C1041,4,511.96,0.05,1945.45,1022.69,922.76
ORD-101611,2025-10-11,South,Consumer,Furniture,Cabinet,C1098,6,165.61,0.15,844.61,669.98,174.63
ORD-100163,2025-10-11,South,Consumer,Furniture,Cabinet,C1210,7,107.18,0.0,750.26,565.75,184.51
ORD-100321,2025-10-11,Midwest,Consumer,Technology,Printer,C1016,1,316.68,0.0,316.68,223.97,92.71
ORD-100157,2025-10-11,Northeast,Consumer,Technology,Headset,C1268,1,412.58,0.05,391.95,251.99,139.96
ORD-101196,2025-10-12,Northeast,Consumer,Office Supplies,Labels,C1099,5,58.72,0.0,293.6,166.86,126.74
ORD-101722,2025-10-12,West,Home Office,Technology,Printer,C1129,7,231.59,0.1,1459.02,842.74,616.28
ORD-101709,2025-10-12,Midwest,Consumer,Furniture,Bookcase,C1235,4,254.36,0.05,966.57,689.68,276.89
ORD-100467,2025-10-12,South,Consumer,Technology,Keyboard,C1268,4,188.51,0.05,716.34,492.59,223.75
ORD-101727,2025-10-12,Northeast,Consumer,Technology,Headset,C1097,7,420.03,0.2,2352.17,1409.32,942.85
ORD-101286,2025-10-12,West,Corporate,Technology,Laptop,C1000,7,488.24,0.0,3417.68,2409.24,1008.44
ORD-101222,2025-10-12,Northeast,Consumer,Office Supplies,Storage,C1166,4,53.26,0.05,202.39,153.86,48.53
ORD-100807,2025-10-12,Northeast,Consumer,Furniture,Bookcase,C1041,5,8.0,0.1,36.0,22.96,13.04
ORD-100517,2025-10-12,Midwest,Consumer,Furniture,Table,C1290,5,203.05,0.15,862.96,560.06,302.9
ORD-100716,2025-10-13,Northeast,Consumer,Technology,Printer,C1046,3,323.99,0.2,777.58,390.23,387.35
ORD-100319,2025-10-13,South,Consumer,Office Supplies,Pens,C1079,4,23.18,0.0,92.72,45.86,46.86
ORD-101224,2025-10-13,South,Home Office,Furniture,Desk,C1117,5,217.0,0.1,976.5,629.04,347.46
ORD-101040,2025-10-13,South,Corporate,Technology,Keyboard,C1129,4,394.11,0.0,1576.44,1126.31,450.13
ORD-100794,2025-10-13,South,Consumer,Furniture,Chair,C1081,3,291.83,0.2,700.39,581.85,118.54
ORD-100559,2025-10-13,West,Corporate,Office Supplies,Binders,C1093,4,60.45,0.15,205.53,125.72,79.81
ORD-100168,2025-10-13,Midwest,Home Office,Office Supplies,Paper,C1210,1,26.65,0.0,26.65,14.05,12.6
ORD-101150,2025-10-14,South,Consumer,Technology,Keyboard,C1139,6,291.11,0.1,1571.99,1009.24,562.75
ORD-101354,2025-10-14,West,Corporate,Furniture,Table,C1242,4,52.02,0.0,208.08,123.96,84.12
ORD-101730,2025-10-15,West,Corporate,Furniture,Table,C1111,5,208.77,0.0,1043.85,608.97,434.88
ORD-101058,2025-10-15,Northeast,Home Office,Office Supplies,Storage,C1065,7,42.02,0.1,264.73,144.32,120.41
ORD-101247,2025-10-15,Northeast,Corporate,Office Supplies,Paper,C1111,1,36.35,0.0,36.35,22.05,14.3
ORD-100391,2025-10-15,Midwest,Consumer,Technology,Laptop,C1260,3,255.94,0.1,691.04,464.98,226.06
ORD-101452,2025-10-15,West,Corporate,Furniture,Chair,C1225,1,111.64,0.05,106.06,65.97,40.09
ORD-101242,2025-10-15,West,Home Office,Furniture,Cabinet,C1267,4,195.39,0.0,781.56,490.04,291.52
ORD-101270,2025-10-15,Midwest,Consumer,Office Supplies,Paper,C1239,6,15.61,0.0,93.66,42.05,51.61
